Wind,Kd,a,b,c
5,0.11,0.005022783,0.005022783,-0.00677918
5,0.12,0.005197787,0.005197787,-0.006965028
5,0.13,0.005181137,0.005181137,-0.006199663
5,0.14,0.005333529,0.005333529,-0.006724711
5,0.15,0.005268575,0.005268575,-0.005655137
5,0.16,0.005421839,0.005421839,-0.006434556
5,0.17,0.005441878,0.005441878,-0.005768144
5,0.18,0.005540896,0.005540896,-0.006384799
5,0.19,0.005549088,0.005549088,-0.005329641
5,0.2,0.005523287,0.005523287,-0.004977252
5,0.21,0.005426612,0.005426612,-0.004139463
5,0.22,0.005562492,0.005562492,-0.00473785
5,0.23,0.005380814,0.005380814,-0.0033564
5,0.24,0.005767541,0.005767541,-0.004420419
5,0.25,0.005547925,0.005547925,-0.003848279
5,0.26,0.005530507,0.005530507,-0.003315852
5,0.27,0.005626081,0.005626081,-0.003330271
5,0.28,0.005618055,0.005618055,-0.003438068
5,0.29,0.005391925,0.005391925,-0.001832852
5,0.3,0.005558998,0.005558998,-0.002667295
5,0.31,0.005531512,0.005531512,-0.002249352
5,0.32,0.005497335,0.005497335,-0.002056806
5,0.33,0.005622267,0.005622267,-0.00256134
5,0.34,0.005567409,0.005567409,-0.001958415
5,0.35,0.00565392,0.00565392,-0.002143723
5,0.36,0.005671845,0.005671845,-0.001952993
6,0.06,0.00414554,0.00414554,0.009857183
6,0.07,0.004567085,0.004567085,-0.0009321
6,0.08,0.005008634,0.005008634,-0.00708561
6,0.09,0.005216169,0.005216169,-0.008633975
6,0.1,0.005501093,0.005501093,-0.011100391
6,0.11,0.005517929,0.005517929,-0.009668998
6,0.12,0.005638078,0.005638078,-0.009761376
6,0.13,0.005593176,0.005593176,-0.008017186
6,0.14,0.005910385,0.005910385,-0.009838391
6,0.15,0.00572911,0.00572911,-0.007236203
6,0.16,0.005886439,0.005886439,-0.008448503
6,0.17,0.005870271,0.005870271,-0.007359437
6,0.18,0.005888153,0.005888153,-0.007007411
6,0.19,0.005953234,0.005953234,-0.006968749
6,0.2,0.006052775,0.006052775,-0.006674803
6,0.21,0.006003575,0.006003575,-0.006144037
6,0.22,0.006013147,0.006013147,-0.005821529
6,0.23,0.00583143,0.00583143,-0.004261116
6,0.24,0.006333259,0.006333259,-0.005976265
6,0.25,0.006200394,0.006200394,-0.00597072
6,0.26,0.006044556,0.006044556,-0.004370221
6,0.27,0.005913446,0.005913446,-0.003773968
6,0.28,0.006379925,0.006379925,-0.005713569
6,0.29,0.006050823,0.006050823,-0.003866757
6,0.3,0.005964913,0.005964913,-0.003282107
6,0.31,0.006054087,0.006054087,-0.003400405
6,0.32,0.006028319,0.006028319,-0.003221497
6,0.33,0.006038522,0.006038522,-0.003175695
6,0.34,0.006063267,0.006063267,-0.002601057
6,0.35,0.005941025,0.005941025,-0.002240031
6,0.36,0.006247646,0.006247646,-0.003339887
7,0.06,0.004217893,0.004217893,0.009880036
7,0.07,0.004753907,0.004753907,-0.002540337
7,0.08,0.005203166,0.005203166,-0.008469168
7,0.09,0.005518519,0.005518519,-0.011395989
7,0.1,0.005635856,0.005635856,-0.011095007
