Wind,Kd,a,b,c
7,0.2,0.006781774,0.006781774,-0.007622518
7,0.21,0.006572156,0.006572156,-0.00627279
7,0.22,0.006703241,0.006703241,-0.007139724
7,0.23,0.00617812,0.00617812,-0.004283125
7,0.24,0.006645506,0.006645506,-0.005805756
7,0.25,0.006161468,0.006161468,-0.004112852
7,0.26,0.006090535,0.006090535,-0.00305997
7,0.27,0.005855672,0.005855672,-0.002483064
7,0.28,0.006169052,0.006169052,-0.003619691
7,0.29,0.006129203,0.006129203,-0.003191072
7,0.3,0.005872871,0.005872871,-0.001949444
7,0.31,0.005834088,0.005834088,-0.001977598
7,0.32,0.00592366,0.00592366,-0.002216009
7,0.33,0.005789808,0.005789808,-0.001647969
7,0.34,0.006008965,0.006008965,-0.002161266
7,0.35,0.006041209,0.006041209,-0.002083696
7,0.36,0.005938209,0.005938209,-0.00151914
8,0.06,0.015683506,0.015683506,0.028885407
8,0.07,0.015915749,0.015915749,-0.01912301
8,0.08,0.015317002,0.015317002,-0.037028818
8,0.09,0.014175411,0.014175411,-0.040063086
8,0.1,0.01334924,0.01334924,-0.041582859
8,0.11,0.011864927,0.011864927,-0.034232046
8,0.12,0.011307891,0.011307891,-0.032280294
8,0.13,0.010414387,0.010414387,-0.027584471
8,0.14,0.009816406,0.009816406,-0.023716231
8,0.15,0.009061681,0.009061681,-0.019897455
8,0.16,0.008574168,0.008574168,-0.016895975
8,0.17,0.00788805,0.00788805,-0.012945663
8,0.18,0.00761363,0.00761363,-0.011474424
8,0.19,0.007312546,0.007312546,-0.009958911
8,0.2,0.006955207,0.006955207,-0.007694769
8,0.21,0.006456568,0.006456568,-0.005750553
8,0.22,0.006941873,0.006941873,-0.007794659
8,0.23,0.006375412,0.006375412,-0.004938604
8,0.24,0.006712828,0.006712828,-0.006031486
8,0.25,0.006223761,0.006223761,-0.004241073
8,0.26,0.006523526,0.006523526,-0.004811576
8,0.27,0.005933166,0.005933166,-0.002406471
8,0.28,0.006179922,0.006179922,-0.003264342
8,0.29,0.006131562,0.006131562,-0.00293637
8,0.3,0.005858296,0.005858296,-0.00183879
8,0.31,0.006051824,0.006051824,-0.002484459
8,0.32,0.006157425,0.006157425,-0.002682645
8,0.33,0.005871139,0.005871139,-0.001511575
8,0.34,0.006400313,0.006400313,-0.002761472
8,0.35,0.005990289,0.005990289,-0.001720987
8,0.36,0.006296349,0.006296349,-0.002556844
9,0.06,0.015865278,0.015865278,0.02708534
9,0.07,0.016116555,0.016116555,-0.021477136
9,0.08,0.015382647,0.015382647,-0.037349012
9,0.09,0.014471462,0.014471462,-0.042602737
9,0.1,0.013194981,0.013194981,-0.039813951
9,0.11,0.012220727,0.012220727,-0.036053796
