-0.000102277,0.007313471,0.034313324
-7.15E-05,0.006787444,0.023237495
-2.21E-05,0.006117874,0.018927168
-1.30E-05,0.005946706,0.015579847
-2.28E-05,0.006058423,0.012905876
-3.04E-05,0.006079867,0.010937809
-1.24E-05,0.005921509,0.009577092
-3.66E-05,0.006073514,0.008524525
-2.79E-05,0.006002878,0.007565221
-3.87E-05,0.006049015,0.006938741
-4.65E-05,0.006071833,0.006297839
-8.78E-05,0.006424247,0.005410111
-8.87E-05,0.006337541,0.005133428
-0.000110169,0.006530175,0.004255004
-0.000102395,0.006366561,0.004262544
-0.000127938,0.006550932,0.003750856
-0.000151744,0.006732045,0.003123814
-0.00017885,0.006830269,0.002937382
-0.000214935,0.007142018,0.002077048
-0.000213425,0.006984471,0.002400205
-0.000230952,0.007064317,0.002141428
-0.000243957,0.007075373,0.001984564
-0.000251887,0.007032171,0.001976901
-0.000273145,0.007165124,0.001694217
-0.000279631,0.007119557,0.001658067
-0.000279826,0.007045649,0.001683434
-0.000253993,0.006698649,0.002171016
-0.000270344,0.006770053,0.00202971
-0.000246958,0.006480956,0.002499964
-0.000238834,0.006361052,0.002509314
-0.000210881,0.006029607,0.003067299
-8.33E-05,0.007110445,0.034523731
-8.51E-05,0.006875505,0.023336398
-2.60E-05,0.006238402,0.018371046
-7.29E-06,0.005958851,0.015394988
-1.73E-05,0.00600836,0.012636617
3.54E-06,0.005791586,0.011301936
-3.97E-05,0.006188874,0.009318168
-3.81E-05,0.00610783,0.008399333
-4.08E-05,0.006105799,0.007599063
-2.87E-05,0.00595709,0.007090655
-4.63E-05,0.006041708,0.006484286
-7.10E-05,0.006268601,0.005503996
-0.000102212,0.006540001,0.004585484
-0.000105929,0.006531197,0.004186724
-0.000118909,0.006536257,0.004011204
-0.000140445,0.006692879,0.00352884
-0.000171384,0.006879976,0.003055169
-0.000179086,0.006862322,0.002819743
-0.000191017,0.006899829,0.002592976
-0.000218038,0.007064179,0.002147562
-0.000224409,0.007025002,0.002134813
-0.000249264,0.00712923,0.001898501
-0.000265478,0.007192566,0.001615436
-0.00026808,0.007122222,0.001675718
-0.000271617,0.007050308,0.001828235
-0.000282185,0.007052396,0.001744475
-0.000273258,0.006870726,0.001983005
-0.000262566,0.006715761,0.002109154
-0.00025098,0.006480437,0.002509237
-0.000249033,0.006434792,0.002476646
-0.000217171,0.006082183,0.002942266
-3.59E-05,0.006761574,0.035622335
-3.35E-05,0.006578759,0.024293126
-3.68E-05,0.006456246,0.018476391
-8.88E-06,0.006245315,0.014910603
-2.64E-05,0.006331751,0.01247498
-4.02E-05,0.006464607,0.01050134
-2.25E-05,0.00632036,0.009142994
-1.10E-05,0.006163809,0.008488153
-4.72E-05,0.006459465,0.007103419
-3.45E-05,0.006323299,0.00673517
-7.02E-05,0.006624238,0.005683688
-5.06E-05,0.006399174,0.005538543
-9.84E-05,0.006769936,0.004685459
-9.49E-05,0.006695994,0.004447883
-0.000126386,0.006940569,0.003617273
-0.000134483,0.006943402,0.003336919
-0.000172268,0.007255298,0.002500667
-0.000180453,0.007185634,0.002638065
-0.00021335,0.007422678,0.002083346
-0.000238628,0.007515468,0.001816946
-0.000256638,0.007635886,0.001402236
-0.00027601,0.007680305,0.001345198
