0.000326741362102024,0.00946580698501805,0.086457551138874
0.00416743930566273,0.035871890956249,0.13255183928698
0.00405625477199157,0.0347438504482602,0.133562404481951
0.00399879779795595,0.0343878097042205,0.136349791541962
0.00376555379737514,0.0318905317558302,0.133255314108696
0.00386670432132137,0.0323697007832626,0.134466060034261
0.00390448291981413,0.0325441507585356,0.136387643327051
0.00393959960924318,0.0330658766208353,0.140191849001724
0.00391022675341457,0.032677202752571,0.139083400732615
0.00387017540987874,0.031255075583367,0.135279424696766
0.00393559102754596,0.0321660050434097,0.13945004526527
0.00392683092160143,0.0318848153146838,0.13779408980156
0.0038353602711295,0.0309960308490426,0.138457890399551
0.00387645152007016,0.0308367704027938,0.137839339981405
0.00383058048961339,0.0306164986819115,0.13933957192358
0.00382731875092737,0.0304484303813544,0.140348554163538
0.00383404483199252,0.0303374069517348,0.140115241742713
0.003877682025127,0.0301765715576907,0.138405967401162
0.00383736424947509,0.030288589069951,0.139657724861251
0.00368014031272054,0.0289102448378538,0.138761973103219
0.00382356313491354,0.0298548846391311,0.139726545936675
0.0036270808559893,0.0287886341162084,0.141000368263997
0.00367820479112494,0.0291171554030456,0.141219169508368
0.00377355708191095,0.0298606281788784,0.141439780157252
0.00383659645538156,0.0306945883270822,0.144240920001314
0.0036623590870805,0.0288982348525045,0.139950135533526
0.00371697334322576,0.0291348425887404,0.140645067162916
0.00364758258603987,0.0283647369516172,0.138244342988993
0.00372190545091666,0.0295110996302997,0.140934370290938
0.00376304828399266,0.0296307665019946,0.139190246608668
0.00384519037739715,0.0310941293976059,0.142069429111239
0.00397839857195757,0.0313072307222481,0.139008403734627
0.00411853337150009,0.0334249451118134,0.144736611136279
0.0040516358096305,0.03243530270374,0.141906609703074
0.00427320224645687,0.034127666409092,0.144268000222431
0.00464015342446362,0.0379408073503517,0.149534334342679
0.00347997364910514,0.0295213135326824,0.136851905853312
0.00342207772137574,0.0290149545908206,0.137678827845454
0.00348365360382607,0.0296643268956217,0.141694832294665
0.00363100184137199,0.0304703352370736,0.141095851512129
0.00354640083659203,0.029598614920781,0.13987547444293
0.00341966600090985,0.0283496038614055,0.137442400513718
0.00358178213982543,0.030037298218343,0.142264638311273
0.0035769377886347,0.0291892212112517,0.138436435978471
0.00364678962513552,0.0298466989919252,0.140924178968785
0.00368221233931289,0.0302854162334642,0.14314869254126
0.00355927326943059,0.0288059478459621,0.140174462882857
0.0012359322748049,0.0144732632709115,0.0967673916614813
0.00438016663398143,0.0359511280106905,0.133980384471362
0.00405916424414799,0.0324777921027378,0.131353419016069
0.0041301436491885,0.0336818162672838,0.139425589745505
0.00409692919140081,0.0327827601630579,0.13808954304919
0.00403599701169879,0.032016169703189,0.137893819067611
0.00381685743719962,0.0301992304977503,0.137797923847097
0.00406530158244318,0.0325314441431635,0.141376719475956
0.00399222638493386,0.031213623183894,0.13808006151437
0.0040005277331882,0.0315290174089187,0.139539184155028
0.00387721212076531,0.0307026410591645,0.141055912397008
0.00364518551521139,0.0285567676086928,0.137815930685375
0.00378152594869981,0.0297979742627658,0.139765027726842
0.00382073723293521,0.0298536690818146,0.138569884115723
0.00378026087182919,0.0298399306274444,0.138793212189598
0.00366241992320307,0.0287453967833331,0.138758988326316
0.00368289979374834,0.028720751121826,0.136431094529309
0.00378765645937544,0.0301458602466736,0.13777387575226
0.00371890786419179,0.0295194432900082,0.137262108547727
0.0037827515243256,0.0293457028081672,0.133467774143027
0.00383518674705247,0.0303409682791031,0.136624594394943
0.00414826553991292,0.0332134252557436,0.140939984660807
0.00414215933404994,0.0329248908832133,0.141767199202192
0.0043871642121351,0.0358215222607761,0.144510979462394
