0.0041617,0.0027077
0.0041511,0.0018463
0.0041271,0.0019735
0.0040391,0.0022372
0.0040478,0.0017335
0.004023,0.0018544
0.0039977,0.0018586
0.003928,0.0021269
0.0039171,0.0019167
0.0038994,0.0018124
0.0039103,0.0016766
0.0038648,0.0019047
0.0038954,0.0016093
0.0039039,0.0011201
0.0038884,0.0014003
0.0038689,0.0014138
0.0038441,0.0014942
0.0038657,0.0013311
0.0038027,0.0015315
0.003874,0.0011852
0.0038758,0.0010707
0.0038339,0.0011823
0.0037059,0.0016207
0.0037673,0.0013056
0.0037512,0.0013625
0.0038406,0.00092272
0.0038065,0.00093613
0.0038334,0.0009628
0.0038376,0.0010315
0.0038229,0.000935
0.0036965,0.0012199
0.011296,0.007334
0.011004,0.008935
0.010767,0.0098419
0.010441,0.010682
0.010256,0.010835
0.010048,0.011537
0.0098991,0.011324
0.0098655,0.0097751
0.0095322,0.011556
0.0095682,0.010222
0.0096583,0.008835
0.0097497,0.0074644
0.0092704,0.0099492
0.0093513,0.0090121
0.0093092,0.0084291
0.0091409,0.0083747
0.0092964,0.0078577
0.0094935,0.0063083
0.0089089,0.0085777
0.0092297,0.0074836
0.0090403,0.0072237
0.0084938,0.0092208
0.0091212,0.0071191
0.008985,0.0065838
0.008583,0.007805
0.0089965,0.0063295
0.0090476,0.0059402
0.0087115,0.0069286
0.0089231,0.006035
0.0088506,0.006014
0.0087414,0.0064075
0.01404,0.0099232
0.013583,0.010981
0.013209,0.013036
0.012737,0.014894
0.012624,0.013178
0.012468,0.012674
0.012179,0.013997
0.012089,0.013801
0.012007,0.011986
0.011635,0.013402
0.011676,0.012609
0.011718,0.011474
0.011153,0.013596
0.011402,0.011533
0.011257,0.011737
0.011355,0.01071
0.011066,0.01104
0.011435,0.009202
0.011049,0.0095995
0.011118,0.0091439
0.010926,0.010065
0.010534,0.010687
0.010899,0.0089857
0.010934,0.0090266
0.010854,0.0090544
0.010891,0.0081831
0.010839,0.0085055
0.010496,0.0086908
0.010883,0.0076839
0.010899,0.007436
0.01047,0.0087935
0.015971,0.010961
0.015283,0.013967
0.014785,0.017815
0.014445,0.016433
0.0141,0.017683
0.014124,0.015034
0.013782,0.015742
0.0136,0.015974
0.01329,0.015659
0.013154,0.015392
0.013253,0.013611
0.013363,0.012537
0.012863,0.01392
0.012739,0.013706
0.012728,0.013181
0.013137,0.0097625
0.012646,0.011572
0.012849,0.010664
0.012201,0.01315
0.012398,0.011608
0.012187,0.011226
0.011956,0.012406
0.012262,0.010824
0.012165,0.010651
0.011992,0.011124
0.012429,0.00939
0.012371,0.008723
0.011808,0.010709
0.012227,0.0087234
0.011902,0.01025
