Wind,JerlovType,a,b,c,d
1,III,6.65972319020493e-06,-0.000163538553356233,0.00297433166099445,0.0254738010294114
1,IC,1.11463610671001e-05,-0.000113576657926061,0.00366031652905331,0.0253329430616875
1,3C,1.28661547829491e-05,9.24075692562723e-05,0.00497236947929491,0.0240943505690414
1,5C,-3.51045296574345e-06,0.00104258401297386,0.00611885130544327,0.0244421469215637
1,7C,-8.13189161216848e-05,0.00364621645989239,0.00613348362598506,0.0302576929223096
1,9C,1.16081309000349e-05,0.00420902187831939,0.00937262820987885,0.0311411823314003
3,III,6.8312725608604e-06,-0.00015775440691499,0.00275131683183719,0.0265493305709551
3,IC,1.09497290459738e-05,-0.000110323592829411,0.00363908045725856,0.0258632685941265
3,3C,1.37011262001555e-05,6.21862259099171e-05,0.00531789957744394,0.0237959522172132
3,5C,4.07636590908722e-06,0.000908867776932282,0.0068567689219324,0.0239645636642568
3,7C,-9.67754169857771e-05,0.00380334451734955,0.00583560930023462,0.0305199435265324
3,9C,0.000235865300486068,0.00262830037914379,0.0126844224788118,0.0294122699008761
5,III,4.08475367134075e-06,-3.42039486583159e-05,0.00190422569694777,0.0302979581318183
5,IC,9.75516373892486e-06,-5.53465071027001e-05,0.0037619251617893,0.0277863562670361
5,3C,1.67319780957669e-05,-4.58038127962908e-06,0.00639985849292185,0.024141377138666
5,5C,-1.09431398169922e-05,0.00109789366736071,0.00703157582483528,0.0244077372646981
5,7C,-6.49000162261365e-05,0.00339640207930578,0.00775509467316976,0.0298081962477427
5,9C,0.000154432264618885,0.00294069759541645,0.01331893607714,0.0290811720485939
7,III,4.36873349407561e-06,-2.62397911390275e-05,0.00240256699301417,0.0323491283444314
7,IC,1.0335814378512e-05,-7.51117388660783e-05,0.00471472225489693,0.0287539635608483
7,3C,7.36182789244304e-06,0.000176970926570441,0.00653281183793549,0.0256803354555859
7,5C,-4.05481577179556e-05,0.00151731678398444,0.00622573332444734,0.0265990664120711
7,7C,-6.0027793989168e-05,0.00324587034663874,0.009088134123032,0.029665055246462
7,9C,-0.000100310549213069,0.00484721777466042,0.00971015821870678,0.0325126767538791
9,III,4.79131239620638e-06,-3.35572757087854e-05,0.0027318990244228,0.0326512986051193
9,IC,1.35894511187933e-05,-0.000157238569316052,0.00572735421013562,0.0276361935827817
9,3C,1.67164572695756e-05,-4.73058354990487e-05,0.00814607314698296,0.0242760955381574
9,5C,1.43491661560151e-05,0.000712469049636684,0.00959544375711677,0.0236590393141712
9,7C,-7.72139491129302e-05,0.00346329424957295,0.00861258417763638,0.0301248014575199
9,9C,-0.0004863943059405,0.00768842441145442,0.00381605358109581,0.0359634194062269
