Wind,Kd,a,b,c
1,0.06,-1.19469440301176e-06,0.00456261146035712,0.00242834347832523
1,0.07,-5.84903385724059e-06,0.00465599002104291,0.00084932135931292
1,0.08,-2.08986330848999e-05,0.0050069639126226,-0.000554157091050434
1,0.09,-2.01400465293617e-05,0.00483077167230184,0.000294804725048396
1,0.1,-2.29538392847971e-05,0.00485300459362949,-8.20005966799928e-05
1,0.11,-3.45799459242512e-05,0.00504842558925017,-0.000581428355579958
1,0.12,-3.88037642471759e-05,0.00500522608600995,-0.000650191220642273
1,0.13,-5.02353850529199e-05,0.00514427665941151,-0.000765988174384439
1,0.14,-5.5452500339197e-05,0.00514205654146541,-0.000633774886871501
1,0.15,-6.62687037616424e-05,0.00521533121133166,-0.000943268610810924
1,0.16,-5.07152009895634e-05,0.00479906467516461,0.000309785687819456
1,0.17,-6.5562844342399e-05,0.0050751057248335,-0.000636697351147172
1,0.18,-5.4532474383527e-05,0.00474600341893689,0.000341085979194914
1,0.19,-7.91216977690226e-05,0.00516471444804693,-0.000627405588675604
1,0.2,-7.49179446817312e-05,0.00497250635420116,-0.000225973522228985
1,0.21,-4.01551125220912e-05,0.00457525826263836,0.000509114819279308
1,0.22,-0.000122735345385102,0.00543479720567134,-0.0010549687097702
1,0.23,-7.41721922278571e-05,0.00479446708136348,0.000215652798894442
1,0.24,-0.000126116716061333,0.00516774381989723,-0.000350711842336464
1,0.25,-0.000106490101732668,0.00507572871400972,-0.000335412981525743
1,0.26,-0.000119545759115939,0.00512775289446235,-0.000185694699262949
1,0.27,-0.000108529123279376,0.00508105490510116,-0.000426141409630997
1,0.28,-0.000163306360836965,0.00534493364145675,-0.000660270685066763
1,0.29,-0.000131891659219282,0.00511540544014363,-0.000148109746589325
1,0.3,-0.000181674198085694,0.00545459688103108,-0.000952429481105318
1,0.31,-0.000122861745125744,0.00491373228115427,6.08569120959375e-05
1,0.32,-0.000146485311881975,0.005078300803841,-0.000208585602037205
1,0.33,-8.50618951167166e-05,0.00466301137376081,0.000200104254639036
1,0.34,-0.000171804282971738,0.00523797536693865,-0.000607756983218735
1,0.35,-0.000147998665820192,0.00493990168535581,-4.59760299852213e-05
1,0.36,-0.000157842087337378,0.00505467738685413,-0.000237583044882433
2,0.06,-3.57515492117766e-07,0.0126114490765633,-0.000762288307042003
2,0.07,-2.79141668202578e-05,0.0133360745268651,-0.00223588228921937
2,0.08,-5.78075624447273e-05,0.0139521922095518,-0.00492023136822303
2,0.09,-9.65304021497097e-05,0.0145560335402754,-0.00602930949381251
2,0.1,-8.56830669791704e-05,0.0139123272827052,-0.00331423877704506
2,0.11,-7.93808381448904e-05,0.013372458909032,-0.000480156091546587
2,0.12,-0.000152043348425403,0.0144480581504685,-0.00336557639608277
2,0.13,-0.000166882347960394,0.014619767800116,-0.00412478948045251
2,0.14,-0.000197033772006895,0.0146484541425633,-0.00414429050125078
2,0.15,-0.000192140201374655,0.0143827961243799,-0.00335991323015657
2,0.16,-0.000264632286180162,0.0152349540265498,-0.00476320705807209
2,0.17,-0.000190117570337535,0.0138721963646006,-0.000973624419806884
2,0.18,-0.000278961499010302,0.0150069951354121,-0.00377024593293229
2,0.19,-0.000277370841319979,0.0146749815403633,-0.00276080579676475
2,0.2,-0.000337866351928471,0.0152589641415598,-0.00397248332119818
2,0.21,-0.000264627538105442,0.0139782963770993,-0.000647753010025168
2,0.22,-0.000337587248629746,0.0147832680066626,-0.00314086936709543
2,0.23,-0.000388158414473874,0.0150033418238104,-0.00266598508744948
2,0.24,-0.000371316801496377,0.0142825909729156,-0.00121806527976347
2,0.25,-0.000437558460968387,0.0148376146702973,-0.00163730932562073
2,0.26,-0.000486297209994028,0.0152398699968029,-0.00234751326461326
2,0.27,-0.000335980698075616,0.0135623163065861,-0.000529744937609852
2,0.28,-0.000480034057732334,0.0146978345192801,-0.0014354354207204
2,0.29,-0.000409023962195075,0.0140077282651544,-0.000656533141097239
2,0.3,-0.000588283184084732,0.0154912756438963,-0.00274379149948427
2,0.31,-0.000570427314933747,0.0151431857767844,-0.00178382331783781
2,0.32,-0.000670313114438856,0.0157544230413622,-0.0026611447471472
2,0.33,-0.000582422109481246,0.015074206535518,-0.00260857956546138
2,0.34,-0.000579000376886196,0.014564011528013,-0.00169285991292353
2,0.35,-0.000719561504475538,0.0155251011384479,-0.00231650163486583
2,0.36,-0.000710903093233788,0.0151934274559707,-0.00222604124268565
3,0.06,-1.85257609748251e-05,0.0163708220025672,-0.00371741157239083
3,0.07,-2.36436237306802e-05,0.0161210945556101,-0.00157322322458521
3,0.08,-6.70119975697955e-05,0.0172534472037034,-0.00610988281746885
3,0.09,-8.06981637925781e-05,0.0170426504043737,-0.00486031663333184
3,0.1,-9.95844528188372e-05,0.0169433764128074,-0.0019695962994404
3,0.11,-0.000172440238205067,0.0182845797868056,-0.00656035546453651
3,0.12,-0.000220146534705547,0.0186556412582051,-0.00672491045341604
3,0.13,-0.000226014211142759,0.0186385559128835,-0.00745651030491003
3,0.14,-0.000229062418774562,0.0178830298984205,-0.00358027880580252
3,0.15,-0.000289935865283333,0.018770101957709,-0.00586845969568915
3,0.16,-0.000280199840691812,0.0179755550725708,-0.00310211133984625
3,0.17,-0.000326030459585482,0.0184151202759523,-0.0047521965516121
3,0.18,-0.000327703521060208,0.0181910015138857,-0.00315858719681945
