Wind,Kd,a,b,c
1,0.06,-7.17310800745622e-06,0.00380328345134704,0.00907809523285475
1,0.07,-6.05061789588414e-06,0.0035748813908927,0.00877501658308402
1,0.08,-5.20646008825492e-06,0.00341745672774337,0.00849216183533958
1,0.09,-3.49603090143554e-06,0.00325299304838297,0.00874048313411671
1,0.1,-3.68918466958929e-06,0.00321988856416646,0.00846321981566944
1,0.11,-2.26383340152308e-06,0.00316116508874823,0.0078217657729855
1,0.12,2.82695573602759e-06,0.0029730026913736,0.00835110433526225
1,0.13,-1.57308349975362e-06,0.0030869030250972,0.00767616372644684
1,0.14,-1.84973828228562e-06,0.00308448319194043,0.0073471605374294
1,0.15,1.16472512127525e-05,0.00275636273540748,0.00818374000873589
1,0.16,5.37035380752634e-06,0.0028805408162698,0.00787271796435923
1,0.17,4.35913019289741e-06,0.00290717239801455,0.00754327744128946
1,0.18,9.53088354082562e-06,0.00277182930006536,0.00772975714289325
1,0.19,1.8212456091367e-05,0.00259744093101801,0.00844888156425916
1,0.2,3.87147121371113e-06,0.00293335210645099,0.00733602779515157
1,0.21,1.82977211751498e-05,0.00262263122721257,0.00825402185475231
1,0.22,8.88278347586051e-06,0.00283002956675153,0.00746858099119025
1,0.23,1.12449923550848e-05,0.00274296776311714,0.00784670796153221
1,0.24,1.1980971493888e-05,0.00282080745937393,0.00756637066888573
1,0.25,3.10950638260479e-05,0.00252658368805131,0.00796324453634148
1,0.26,1.90665936872851e-05,0.00274883351455069,0.00754930563656832
1,0.27,1.64394057220972e-05,0.0027286256603446,0.00745278772458582
1,0.28,4.40168412705246e-05,0.00236203412806795,0.00847874718188977
1,0.29,3.44933584615879e-05,0.00251038833264904,0.00798066473630069
1,0.3,3.87526319182198e-05,0.00252751513797087,0.00799831358357282
1,0.31,3.39529397898541e-05,0.00257619640762358,0.0078258535396536
1,0.32,3.1325020916548e-05,0.00261438222277909,0.00772838063201171
1,0.33,6.0262747948773e-05,0.00229811439506759,0.00847231285456669
1,0.34,6.26023842798164e-05,0.00231817777971774,0.00848721800250385
1,0.35,2.03109071191861e-05,0.00281857482418689,0.00736154871093731
1,0.36,3.64607808664875e-05,0.0025873848498376,0.0080351667795927
2,0.06,-1.99781707159784e-06,0.0035715596790634,0.012330751229429
2,0.07,6.35381432105324e-06,0.003111339888498,0.012270897265837
2,0.08,1.19913123829645e-05,0.00297283040582317,0.0111259789850071
2,0.09,1.87559468375838e-05,0.00280544852439751,0.0105567172538241
2,0.1,2.16380789937491e-05,0.00280143780875278,0.00950177293235969
2,0.11,2.54216111406248e-05,0.00279091358254295,0.00891865876337369
2,0.12,2.88189188909835e-05,0.00279049953112695,0.00842852327892708
2,0.13,2.71567436508056e-05,0.00287972089576684,0.00769527684542005
2,0.14,4.35987881202248e-05,0.00259707300832018,0.00824853441464376
2,0.15,4.58506454531119e-05,0.00255436571088234,0.00836625268593611
2,0.16,4.30282099952664e-05,0.00273452365713737,0.00754799403084745
2,0.17,4.4560712978679e-05,0.00271654831236754,0.00745634604303886
2,0.18,5.33809193729408e-05,0.00260749522995415,0.00774880472265807
2,0.19,4.94128837012904e-05,0.00278231905309725,0.00700155681358911
2,0.2,6.81361784812973e-05,0.00248921664607518,0.00796832525136095
2,0.21,6.92089086505435e-05,0.00245491516251782,0.00839865986151931
2,0.22,5.51612568513508e-05,0.00279094237098839,0.00719478984452895
2,0.23,6.41637914051142e-05,0.00260653390092125,0.00761675612006659
2,0.24,7.44617810325945e-05,0.00267199482234703,0.00735896387038022
2,0.25,8.56118565352715e-05,0.00245230378833792,0.00786054469748671
2,0.26,7.81167241646093e-05,0.00259357828030627,0.00754918961840692
2,0.27,9.05521760896992e-05,0.00250560333807216,0.00751568282801223
2,0.28,0.000103601317937859,0.00236023199125483,0.00822418813671154
2,0.29,7.76042840226104e-05,0.00274790445040818,0.00715150185111918
2,0.3,9.66448590987692e-05,0.00252338099561001,0.00770357598030228
2,0.31,0.000111999249614234,0.00240027597425471,0.00781718018957016
2,0.32,8.33750797129343e-05,0.00272650751604054,0.00741121373974851
2,0.33,0.000107539278465194,0.00256333739318284,0.00748355548415094
2,0.34,0.000113266831128086,0.00254814015515917,0.00782441643992385
2,0.35,8.22869470644528e-05,0.00285391554400686,0.00712068452560885
2,0.36,8.78449104591589e-05,0.00288288520799214,0.00692226025849624
3,0.06,1.90960532228355e-06,0.00345473571640316,0.0136905612709405
3,0.07,1.210882630939e-05,0.00300338675857286,0.0136824724719819
3,0.08,2.61528760006964e-05,0.00257116969841086,0.0135210250535666
3,0.09,2.92718324592088e-05,0.002669823833262,0.0113421957350215
3,0.1,3.56173138165624e-05,0.00259117734358303,0.0107500575567262
3,0.11,3.80735933503816e-05,0.00267787696104976,0.00946469769284241
3,0.12,5.01576332455833e-05,0.00247491667931749,0.00975778369148285
3,0.13,5.0422391244355e-05,0.00259926936688494,0.00866495619511511
3,0.14,5.1256107027415e-05,0.00276936327200277,0.0074963535557872
3,0.15,6.27159466925848e-05,0.00261904293196799,0.00773348112579835
3,0.16,6.6779695163059e-05,0.00261797001160768,0.00776011394061129
3,0.17,7.2304732409337e-05,0.00256109720793198,0.0077113250903013
3,0.18,6.78007522498266e-05,0.00276677661670868,0.00717317132581082
3,0.19,6.89494887972086e-05,0.00281293624127798,0.00689889248601729
3,0.2,9.22865061328949e-05,0.00240598307872116,0.00802070044318577
3,0.21,9.38221306312375e-05,0.00249054959575787,0.00754838248715747
3,0.22,7.9142344032353e-05,0.00278159119904521,0.00703902228375606
3,0.23,6.78026464184901e-05,0.00301528755702639,0.00636479227457873
3,0.24,7.86143186303116e-05,0.00309685482352286,0.00608196001705769
3,0.25,0.000126414814627544,0.00232981807739791,0.0078332953564683
3,0.26,0.000112495760949388,0.00254253882852433,0.00762273158532927
3,0.27,9.80406856868949e-05,0.00285250287503857,0.00660362579219526
3,0.28,0.00011747769954091,0.00261437354839617,0.0073230598570657
3,0.29,0.000114486883476021,0.00273628802686544,0.00706822836429913
3,0.3,0.00011890633404326,0.00278503958281935,0.00685357941747065
3,0.31,0.000139063565498728,0.00247451253807629,0.00756584343121179
3,0.32,9.54796138426577e-05,0.00310555752041442,0.00630941768110775
3,0.33,0.000158568015295925,0.00235354551740476,0.00779422119886377
3,0.34,0.00014806133021004,0.00264747986595015,0.00753669273607057
3,0.35,0.000108102557151385,0.00303562800923063,0.00656770222490911
3,0.36,0.000126201622376626,0.00292431606059249,0.00703188209660291
4,0.06,3.67258345525849e-06,0.00347695661510631,0.0148134376903481
4,0.07,1.90730774225964e-05,0.00283941679760187,0.0153367743687276
4,0.08,2.71429259661074e-05,0.00274377107764212,0.0131909393339745
4,0.09,3.88759034009629e-05,0.00255221789246074,0.0122329151760913
4,0.1,4.59617516090166e-05,0.0025151843691988,0.0114544906942563
4,0.11,5.07126883076209e-05,0.00253745681649948,0.0103306454784882
4,0.12,5.4872101753435e-05,0.00264344511455164,0.00895448313443105
4,0.13,5.49237131740598e-05,0.00280182340942694,0.00792761689150146
4,0.14,5.72422256172724e-05,0.00299859835007174,0.00669255978670438
4,0.15,8.12343519538073e-05,0.00246577386565192,0.00885495879718116
4,0.16,8.18846355453319e-05,0.00260635764527277,0.00783733940243691
4,0.17,8.99504579299662e-05,0.00253738336318085,0.00776865344045303
4,0.18,9.10906810154729e-05,0.0026064420555643,0.00765564434182437
4,0.19,8.38265892011545e-05,0.00289722267372588,0.00672492193522026
4,0.2,9.04978590352815e-05,0.00279983597470036,0.00709376968149085
4,0.21,7.68936002315509e-05,0.0031476044865547,0.00616599806576478
4,0.22,7.70793767585162e-05,0.00327815651305063,0.00523260874688511
4,0.23,8.60287800372309e-05,0.00300834858847721,0.00676850747595184
4,0.24,9.82655105672535e-05,0.00312605796235352,0.00619762394782865
4,0.25,0.000124615478076814,0.00273585008587432,0.00678957056472059
4,0.26,0.000126789049500111,0.00273322668319608,0.00710343638870968
4,0.27,0.000102849146275074,0.00310868140877258,0.00626923630604
4,0.28,0.000128776439861893,0.00285278787843856,0.0068465445757312
4,0.29,0.000119173888318867,0.00304625574310127,0.00649458165919877
4,0.3,0.000144663929209262,0.00282900817599673,0.00674972411320591
4,0.31,0.000162751947538191,0.00266024266289367,0.00724001946847902
4,0.32,0.000163358442388484,0.0025692893919353,0.00763893090705761
4,0.33,0.000197375261226619,0.00234532886719252,0.00784433705034701
4,0.34,0.00015730966944348,0.0029281004613058,0.00689527071702053
4,0.35,0.000135228313013318,0.00314853708299964,0.00654811251847833
4,0.36,0.000122076345687138,0.00339773360004082,0.00598210860677941
5,0.06,8.64867729218987e-06,0.00335671799723529,0.0170174690439369
5,0.07,2.45685669772626e-05,0.00280410238899168,0.0166035216523769
5,0.08,3.70962897771056e-05,0.00264824276385817,0.0145249156900722
5,0.09,5.08940044398046e-05,0.00240308641261458,0.01381222794692
5,0.1,5.33457766841347e-05,0.0026680510045227,0.0107060367403737
5,0.11,6.37119034815848e-05,0.00256868169029097,0.0101571605477792
5,0.12,6.66791103451994e-05,0.00272688704693388,0.00881752128498202
5,0.13,8.59656053993764e-05,0.00243624975323362,0.00954361029320541
5,0.14,7.90890423566493e-05,0.00285776664635843,0.00748976947388998
5,0.15,8.43393810842648e-05,0.002828049445202,0.00756567453907536
5,0.16,8.9031106168099e-05,0.0028833483812253,0.00719147365493791
5,0.17,9.58063028086041e-05,0.00290503243675422,0.00702830935364638
5,0.18,9.02845204497688e-05,0.00317382747649212,0.00577674321001536
5,0.19,0.000114305403730177,0.00278452637547495,0.00722197377740147
5,0.2,0.000100626442391336,0.00314329420308451,0.00607587628036211
5,0.21,0.000116967752568339,0.00297747253301268,0.00650365917988631
5,0.22,9.04436956423938e-05,0.00353465185794617,0.00476528317926915
